neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights
51,14,2,2,1.5,1.0,1.0,3,5802.0,3000.0,1,1000.0,2
45,1,0,4,1.0,1.0,1.0,3,11824.0,8000.0,2,1000.0,1
45,1,0,5,1.0,1.0,3.0,3,14998.0,8000.0,3,3800.0,1
12,14,0,5,1.0,1.0,5.0,3,3832.0,3500.0,1,3800.0,1
18,1,0,2,1.0,1.0,1.0,3,4817.0,7150.0,2,1500.0,1
33,1,0,4,1.0,1.0,2.0,3,15984.0,5000.0,2,3000.0,2
45,1,0,4,1.0,1.0,2.0,3,15546.0,6000.0,2,2000.0,1
51,1,0,3,1.0,1.0,1.0,3,9853.0,5000.0,2,1500.0,1
23,14,2,6,1.5,2.0,5.0,3,1971.0,0.0,3,1850.0,3
33,7,0,2,1.0,1.0,1.0,3,6459.0,5000.0,2,0.0,1
29,7,0,2,1.5,1.0,1.0,3,14998.0,8000.0,2,2500.0,1
45,1,0,2,1.0,0.0,1.0,3,7992.0,5000.0,1,0.0,2
49,1,0,4,1.0,2.0,2.0,3,14013.0,9000.0,3,2000.0,2
45,1,0,8,1.5,3.0,2.0,3,35033.0,9020.0,6,1000.0,1
34,1,2,4,1.0,1.0,0.0,3,7007.0,5600.0,2,3000.0,1
49,14,0,9,1.0,3.0,0.0,3,31967.0,12995.0,6,3500.0,1
33,1,0,2,1.0,1.0,1.0,3,14013.0,4500.0,2,0.0,1
18,1,0,2,1.0,1.0,1.0,3,6788.0,4500.0,2,0.0,1
45,1,0,4,1.0,1.0,3.0,3,13028.0,4800.0,2,3000.0,2
43,1,0,3,1.0,1.0,2.0,3,4160.0,7116.0,1,3284.0,2
43,1,0,3,1.0,1.0,2.0,3,13137.0,7116.0,1,3284.0,2
33,14,2,4,1.0,2.0,4.0,3,10948.0,4000.0,2,1500.0,1
43,1,0,3,1.0,1.0,2.0,3,13137.0,7116.0,1,3284.0,2
43,1,0,2,1.0,1.0,2.0,3,13137.0,7116.0,1,3284.0,2
33,14,2,2,1.0,1.0,2.0,3,8649.0,3000.0,2,1500.0,1
43,1,0,3,1.0,1.0,1.0,3,6459.0,3000.0,1,2600.0,2
45,7,0,2,1.0,1.0,2.0,3,5474.0,3000.0,1,1300.0,2
46,1,0,3,1.0,1.0,3.0,3,7992.0,5500.0,2,1000.0,1
46,1,0,3,1.0,1.0,3.0,3,7992.0,6000.0,2,1000.0,1
41,14,2,3,1.5,1.0,1.0,3,6678.0,1200.0,1,1000.0,1
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,5,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,5,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,5,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,4,3000.0,2
46,1,0,3,1.0,1.0,2.0,3,7116.0,2980.0,1,2250.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,4,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,4,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,17954.0,7000.0,4,2000.0,2
51,1,0,8,1.0,2.0,4.0,3,14013.0,8000.0,4,2000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,5,3000.0,2
47,1,0,7,1.0,1.0,6.0,3,15984.0,7000.0,4,3000.0,2
51,1,0,3,1.0,1.0,2.0,3,8977.0,5000.0,2,2000.0,1
51,1,0,3,1.0,0.0,2.0,3,8977.0,5000.0,2,2000.0,1
51,1,0,5,1.0,1.0,3.0,3,14342.0,8000.0,4,3000.0,1
51,1,0,6,1.5,1.0,3.0,3,12918.0,9000.0,3,2500.0,2
47,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,1,0.0,1
47,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,1,0.0,1
19,14,2,3,1.0,1.0,3.0,3,6021.0,4500.0,2,1000.0,1
47,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,1,0.0,1
47,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,2,0.0,1
47,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,2,0.0,1
51,0,2,5,1.0,1.0,1.0,3,20034.0,7000.0,1,0.0,1
45,1,0,6,1.0,1.0,5.0,3,18502.0,9500.0,4,2000.0,1
51,0,1,4,1.0,0.0,2.0,3,20034.0,7000.0,1,0.0,1
51,0,1,4,1.0,0.0,2.0,3,20034.0,7000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,2,3,1.0,1.0,2.0,3,24961.0,7000.0,1,0.0,1
51,0,1,5,1.0,0.0,2.0,3,20034.0,7000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,20034.0,6000.0,1,0.0,1
51,0,1,5,1.0,0.0,2.0,3,20034.0,7000.0,1,0.0,1
51,0,1,6,1.0,1.0,3.0,3,29997.0,7500.0,1,0.0,1
51,7,0,2,1.0,0.0,1.0,3,8539.0,6500.0,1,0.0,1
51,7,0,2,1.0,0.0,1.0,3,8539.0,6500.0,2,1500.0,1
51,7,0,2,1.0,0.0,1.0,3,8430.0,6500.0,1,0.0,1
51,7,0,2,1.0,0.0,1.0,3,8430.0,6500.0,1,0.0,1
51,7,0,2,1.0,0.0,1.0,3,8539.0,6500.0,1,0.0,1
51,7,0,2,1.0,0.0,1.0,3,8430.0,6500.0,1,0.0,1
51,7,0,3,1.0,1.0,1.0,3,8539.0,7000.0,2,1500.0,1
51,7,0,3,1.0,0.0,3.0,3,8977.0,7000.0,2,1500.0,1
29,1,0,2,1.0,1.0,2.0,3,5036.0,5000.0,1,2000.0,3
8,1,0,3,0.5,1.0,2.0,3,13028.0,2160.0,3,2160.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4500.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,3613.0,4000.0,3,0.0,1
51,0,1,2,1.0,0.0,2.0,3,9962.0,4500.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
45,14,0,6,2.0,2.0,0.0,3,27479.0,8000.0,1,0.0,2
51,0,1,2,1.5,0.0,1.0,3,3394.0,4000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4500.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,9962.0,4000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,7882.0,4500.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,5802.0,5000.0,1,0.0,1
51,0,1,2,1.0,0.0,1.0,3,7882.0,4000.0,1,0.0,1
45,19,1,3,1.0,1.0,1.0,3,20034.0,3000.0,1,0.0,1
45,1,0,6,1.0,0.0,3.0,3,7773.0,6000.0,3,1500.0,1
45,19,1,4,1.0,1.0,1.0,3,20034.0,4000.0,1,0.0,1
45,19,1,4,1.0,1.0,1.0,3,8539.0,4000.0,1,0.0,1
45,19,1,3,1.0,1.0,1.0,3,14998.0,3000.0,1,0.0,1
45,19,1,3,1.0,1.0,1.0,3,16969.0,3000.0,1,0.0,1
43,1,0,2,1.0,1.0,2.0,3,19925.0,6000.0,1,0.0,2
47,1,0,2,1.0,1.0,1.0,3,12042.0,4500.0,1,0.0,1
47,1,0,2,1.0,1.0,1.0,3,12042.0,4500.0,1,0.0,1
47,1,0,6,1.0,2.0,2.0,3,14998.0,9000.0,4,2000.0,1
51,7,0,6,1.0,2.0,6.0,3,14451.0,4000.0,4,1500.0,2
51,14,2,2,2.0,1.0,2.0,3,7007.0,3000.0,2,0.0,2
5,1,0,7,1.5,2.0,2.0,3,29997.0,8000.0,2,2000.0,2
43,1,0,3,1.0,1.0,4.0,3,15874.0,6888.0,2,2777.0,2
33,1,0,4,1.0,0.0,4.0,3,14013.0,0.0,3,3000.0,2
49,1,0,3,1.0,1.0,3.0,3,10948.0,6500.0,2,2000.0,2
49,1,0,6,1.5,1.0,2.0,3,13028.0,8000.0,2,1000.0,3
47,1,0,4,1.0,1.0,0.0,3,12480.0,7000.0,3,2500.0,2
49,14,2,2,1.0,1.0,2.0,3,5693.0,1663.0,1,0.0,1
49,14,2,2,1.5,1.0,2.0,3,5474.0,1663.0,1,0.0,1
49,14,2,2,1.0,1.0,2.0,3,6131.0,1663.0,1,0.0,1
49,14,0,8,1.0,2.0,8.0,3,21458.0,5195.0,5,1948.0,1
49,14,2,2,1.0,1.0,2.0,3,6131.0,1163.0,1,0.0,1
49,14,2,1,1.5,1.0,1.0,3,4270.0,1663.0,1,0.0,1
49,14,2,2,1.0,1.0,2.0,3,6131.0,1163.0,1,0.0,1
49,14,2,2,1.5,1.0,2.0,3,6131.0,1663.0,1,0.0,1
49,14,2,2,1.5,1.0,2.0,3,6131.0,1663.0,1,0.0,1
49,14,2,1,1.5,1.0,1.0,3,4270.0,1663.0,1,0.0,1
7,14,0,5,1.0,2.0,4.0,3,5036.0,6000.0,4,4000.0,2
51,7,0,2,1.0,1.0,2.0,3,5036.0,3000.0,1,1300.0,2
49,14,2,2,1.0,1.0,1.0,3,5036.0,1000.0,2,0.0,2
33,1,0,5,1.5,0.0,5.0,3,14998.0,0.0,2,3000.0,2
51,1,0,6,1.0,1.0,5.0,3,14998.0,8000.0,4,1000.0,1
45,1,0,2,1.5,1.0,2.0,3,7007.0,5000.0,1,0.0,1
20,1,0,5,1.0,3.0,5.0,3,14998.0,13500.0,1,0.0,1
45,1,0,3,1.0,1.0,3.0,3,15874.0,7500.0,2,2500.0,1
45,1,2,3,1.0,1.0,2.0,3,10291.0,3000.0,2,2000.0,1
19,14,0,8,1.0,2.0,6.0,3,12480.0,10000.0,3,2500.0,1
45,1,0,3,1.0,1.0,3.0,3,10510.0,3000.0,3,4000.0,3
45,1,2,4,1.0,1.0,2.0,3,10291.0,5000.0,2,2000.0,1
45,1,2,4,1.0,1.0,2.0,3,9962.0,5000.0,2,2000.0,1
45,1,2,4,1.0,1.0,2.0,3,10291.0,5000.0,2,2000.0,1
45,1,0,4,1.0,1.0,4.0,3,12480.0,3000.0,4,4000.0,3
45,1,2,2,1.0,1.0,2.0,3,8977.0,5000.0,2,0.0,1
45,1,2,2,1.0,1.0,2.0,3,8977.0,5000.0,2,0.0,1
33,14,2,2,1.0,1.0,2.0,3,8539.0,3000.0,2,1500.0,1
18,1,0,2,1.0,1.0,2.0,3,12042.0,4500.0,2,0.0,1
18,1,0,2,1.0,1.0,1.0,3,8539.0,10000.0,1,1500.0,1
41,0,2,8,1.0,1.0,8.0,3,31967.0,0.0,1,0.0,1
18,1,0,2,1.0,1.0,2.0,3,6459.0,4500.0,2,0.0,1
29,1,0,2,1.5,1.0,2.0,3,14998.0,8000.0,2,2500.0,1
51,14,0,4,1.5,2.0,1.0,3,20034.0,7800.0,1,0.0,2
43,1,0,4,1.0,2.0,2.0,3,14013.0,5000.0,2,3000.0,2
49,1,2,2,1.0,1.0,1.0,3,5036.0,1000.0,2,0.0,2
49,1,2,2,1.0,1.0,1.0,3,5036.0,1000.0,2,0.0,2
49,1,0,4,1.0,2.0,2.0,3,9962.0,9000.0,3,2000.0,2
51,24,0,7,2.0,3.0,4.0,3,26822.0,15000.0,4,3000.0,1
51,1,0,5,1.0,0.0,5.0,3,24961.0,7300.0,1,0.0,2
43,1,0,3,1.0,1.0,3.0,3,13028.0,5500.0,2,4000.0,2
51,7,0,2,1.0,1.0,2.0,3,5036.0,3000.0,1,1300.0,2
45,1,0,3,1.0,1.0,1.0,3,9853.0,1642.0,1,1095.0,2
51,1,0,6,1.0,2.0,4.0,3,20034.0,10000.0,6,0.0,2
49,1,2,3,1.5,2.0,1.0,3,6897.0,6459.0,2,2080.0,1
45,1,0,2,1.0,1.0,1.0,3,10948.0,5500.0,2,0.0,1
7,1,2,5,1.0,1.0,5.0,3,35033.0,0.0,1,0.0,1
33,20,0,4,1.0,1.0,4.0,3,13028.0,8500.0,1,0.0,2
3,1,0,4,1.5,1.0,2.0,3,9962.0,5500.0,2,2000.0,1
3,1,0,4,1.0,1.0,1.0,3,9962.0,5500.0,2,2000.0,1
3,1,0,6,1.5,1.0,1.0,3,9962.0,5500.0,2,2000.0,1
3,1,0,4,1.5,1.0,1.0,3,6021.0,5500.0,2,2000.0,1
3,1,0,4,1.5,1.0,1.0,3,9962.0,5500.0,2,2000.0,1
3,1,0,4,1.5,1.0,1.0,3,9962.0,5500.0,2,2000.0,1
3,1,0,6,1.5,1.0,1.0,3,9962.0,5500.0,2,2000.0,1
43,1,0,4,1.0,1.0,2.0,3,18940.0,6500.0,2,3000.0,1
49,14,0,11,1.0,2.0,6.0,3,18830.0,6980.0,4,3860.0,1
51,24,0,7,2.0,3.0,3.0,3,24961.0,10000.0,5,5000.0,2
51,1,0,4,1.0,1.0,2.0,3,15765.0,6600.0,3,2000.0,1
45,1,2,2,1.0,1.0,1.0,3,9962.0,3000.0,2,2000.0,1
46,12,1,2,1.0,1.0,1.0,3,5036.0,5000.0,1,0.0,1
49,12,1,6,1.5,1.0,6.0,3,14998.0,0.0,1,0.0,2
18,1,0,2,1.0,1.0,2.0,3,4817.0,7150.0,1,0.0,1
20,14,0,5,1.0,2.0,2.0,3,14998.0,4000.0,5,3000.0,1
45,1,0,4,1.0,1.0,4.0,3,12480.0,3000.0,4,4000.0,3
19,24,2,2,1.0,1.0,1.0,3,6021.0,4000.0,3,0.0,2
19,7,2,5,1.0,1.0,3.0,3,5036.0,2000.0,1,1000.0,1
45,19,1,3,1.0,1.0,3.0,3,14998.0,3000.0,1,0.0,1
45,12,2,3,1.0,1.0,1.0,3,13028.0,3000.0,1,0.0,1
45,19,1,3,1.0,1.0,1.0,3,13028.0,3000.0,1,0.0,1
45,19,1,4,1.0,1.0,1.0,3,14998.0,4000.0,1,0.0,1
45,19,1,4,1.0,1.0,1.0,3,14998.0,4000.0,1,0.0,1
51,1,0,3,1.0,1.0,2.0,3,8977.0,7000.0,2,1500.0,1
43,1,0,3,1.0,1.0,1.0,3,12042.0,5000.0,2,3000.0,1
43,1,0,4,1.0,1.0,2.0,3,9962.0,5000.0,2,3000.0,1
43,1,0,3,1.0,1.0,2.0,3,9962.0,5000.0,2,3000.0,1
43,1,0,4,1.0,1.0,1.0,3,9962.0,5000.0,2,3000.0,1
43,1,0,4,1.0,1.0,2.0,3,9962.0,5000.0,2,3000.0,1
43,1,0,3,1.0,1.0,4.0,3,9962.0,5000.0,2,3000.0,1
18,1,0,2,1.0,1.0,2.0,3,6459.0,4500.0,1,0.0,1
43,1,0,3,1.0,1.0,2.0,3,9962.0,5000.0,2,3000.0,1
45,1,0,4,1.0,1.0,4.0,3,12480.0,3000.0,4,4000.0,3
43,1,0,5,1.0,1.0,1.0,3,12042.0,5000.0,2,3000.0,1
45,1,0,2,1.0,0.0,1.0,3,6021.0,6000.0,1,0.0,2
45,1,0,2,1.0,0.0,1.0,3,6021.0,6000.0,1,0.0,2
51,1,0,5,1.0,1.0,3.0,3,11276.0,8400.0,4,2000.0,2
33,1,0,5,1.0,1.0,3.0,3,14013.0,5500.0,4,1500.0,1
34,1,0,8,1.0,1.0,5.0,3,12809.0,9342.0,3,1500.0,2
42,1,0,7,1.0,1.0,5.0,3,21020.0,8000.0,2,2000.0,1
45,1,0,4,1.5,2.0,4.0,3,17954.0,6000.0,1,0.0,2
44,1,0,6,1.0,0.0,4.0,3,23757.0,5000.0,2,1500.0,1
49,1,0,3,1.0,1.0,2.0,3,10948.0,5000.0,2,3000.0,2
51,1,0,2,1.0,0.0,1.0,3,8977.0,4300.0,1,1000.0,1
42,14,0,4,1.0,1.0,2.0,3,9962.0,8900.0,3,5000.0,2
25,1,0,8,1.0,1.0,8.0,3,14998.0,5000.0,4,2000.0,1
25,1,0,8,1.0,1.0,4.0,3,14013.0,5000.0,4,2000.0,1
25,1,0,7,1.0,3.0,4.0,3,14013.0,5000.0,4,2000.0,1
25,1,0,7,1.0,2.0,2.0,3,14013.0,5000.0,4,2000.0,1
45,1,0,6,1.0,1.0,4.0,3,11824.0,6500.0,3,2000.0,1
51,1,0,6,1.0,3.0,6.0,3,20034.0,6000.0,3,4000.0,1
33,1,0,6,1.0,1.0,4.0,3,17954.0,6500.0,4,2000.0,1
25,1,0,9,1.0,2.0,5.0,3,29997.0,8500.0,5,1350.0,1
29,7,0,4,1.0,1.0,3.0,3,14451.0,7500.0,2,1900.0,2
33,20,0,3,1.0,1.0,3.0,3,10948.0,8500.0,1,0.0,2
33,20,0,3,1.0,1.0,3.0,3,10948.0,8500.0,1,0.0,2
33,20,0,3,1.0,1.0,3.0,3,10948.0,8500.0,1,0.0,2
43,1,0,5,1.0,0.0,3.0,3,17954.0,5000.0,1,0.0,1
28,1,0,4,1.0,1.0,2.0,3,8977.0,5500.0,2,3000.0,2
28,1,0,4,1.0,1.0,2.0,3,8977.0,5500.0,2,3000.0,2
33,1,0,5,1.0,1.0,2.0,3,14013.0,6000.0,2,2000.0,1
45,3,2,2,1.0,0.0,2.0,3,20034.0,10000.0,1,0.0,1
18,1,0,2,1.0,1.0,1.0,3,8539.0,10000.0,1,1500.0,1
42,1,0,4,1.0,0.0,3.0,3,17954.0,6000.0,2,2000.0,1
42,1,0,4,1.0,0.0,3.0,3,17954.0,6000.0,2,2000.0,1
45,1,0,4,1.0,0.0,2.0,3,9962.0,6600.0,2,1500.0,1
18,1,0,2,1.0,1.0,1.0,3,4817.0,7150.0,1,0.0,1
43,1,0,2,1.5,0.0,1.0,3,20034.0,6000.0,1,0.0,2
47,14,0,8,1.0,3.0,7.0,3,14998.0,10000.0,1,2000.0,1
47,15,2,4,1.0,1.0,4.0,3,9962.0,0.0,2,2000.0,1
49,1,0,3,1.0,1.0,2.0,3,13028.0,6000.0,1,1000.0,1
43,14,2,2,1.0,1.0,2.0,3,6240.0,3500.0,1,1000.0,2
47,1,2,5,1.0,2.0,3.0,3,38974.0,6500.0,4,2000.0,1
49,1,0,2,1.0,1.0,1.0,3,6021.0,1500.0,2,0.0,1
51,1,0,6,1.0,1.0,3.0,3,9962.0,6000.0,4,2000.0,1
51,1,0,6,1.0,1.0,3.0,3,9962.0,6000.0,4,2000.0,1
21,7,0,4,2.0,1.0,0.0,3,5802.0,2500.0,1,1300.0,3
28,14,2,3,1.0,1.0,2.0,3,7992.0,5000.0,2,5000.0,2
45,1,0,8,1.0,2.0,3.0,3,24961.0,12000.0,1,0.0,1
47,1,0,2,1.0,1.0,1.0,3,9962.0,4500.0,1,0.0,1
49,1,0,5,1.0,1.0,3.0,3,9525.0,7000.0,2,1500.0,1
51,1,0,5,1.0,1.0,3.0,3,18830.0,6000.0,4,5000.0,2
49,1,0,3,1.0,1.0,2.0,3,6131.0,5000.0,2,1800.0,2
51,1,0,5,1.0,1.0,2.0,3,14779.0,8000.0,4,4000.0,1
51,1,0,5,1.0,1.0,3.0,3,13904.0,8000.0,4,3000.0,1
49,1,0,3,1.0,1.0,2.0,3,7992.0,5000.0,2,1800.0,2
36,14,2,4,1.5,1.0,4.0,3,7007.0,6921.0,2,4900.0,1
49,1,0,3,1.0,1.0,2.0,3,7992.0,5000.0,2,1800.0,2
49,1,0,3,1.0,1.0,2.0,3,7992.0,5000.0,2,1500.0,2
42,1,0,6,2.0,2.0,6.0,3,9962.0,7000.0,4,1200.0,2
51,14,0,8,1.5,3.0,1.0,3,29997.0,11550.0,1,0.0,1
20,14,0,5,1.0,2.0,4.0,3,14998.0,4000.0,5,3000.0,1
43,1,0,2,1.5,0.0,1.0,3,20034.0,6000.0,1,0.0,2
51,1,0,5,1.0,1.0,3.0,3,10510.0,8000.0,4,2000.0,2
45,14,0,8,1.0,3.0,8.0,3,22005.0,13750.0,4,3500.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2
45,1,0,3,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,2
43,1,0,10,1.0,2.0,7.0,3,14998.0,9000.0,6,2000.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2
45,1,0,3,1.0,1.0,2.0,3,9962.0,4500.0,1,0.0,2
45,1,0,3,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,2
49,1,0,5,1.5,2.0,4.0,3,15546.0,5500.0,1,0.0,1
49,7,2,2,1.0,1.0,1.0,3,5802.0,1200.0,1,2000.0,1
47,1,2,4,1.0,1.0,3.0,3,9962.0,4000.0,2,1500.0,2
43,14,0,9,2.0,3.0,4.0,3,14013.0,11000.0,6,2000.0,2
47,1,0,6,1.0,1.0,3.0,3,14013.0,5000.0,4,3000.0,1
49,1,0,8,1.5,3.0,6.0,3,21020.0,8000.0,1,0.0,1
49,1,0,2,1.0,1.0,2.0,3,13028.0,0.0,2,3000.0,1
49,1,0,5,1.5,2.0,4.0,3,14998.0,5500.0,1,0.0,1
49,1,0,6,1.5,2.0,5.0,3,18502.0,7500.0,1,0.0,1
49,1,0,6,1.5,2.0,5.0,3,18502.0,7500.0,1,0.0,1
49,1,0,6,1.5,2.0,5.0,3,17954.0,7000.0,1,0.0,1
49,1,0,5,1.5,1.0,4.0,3,16969.0,6000.0,1,0.0,1
45,1,0,7,1.0,2.0,7.0,3,17954.0,6000.0,3,4000.0,2
45,1,0,6,1.5,1.0,3.0,3,29997.0,9000.0,4,1500.0,1
29,12,2,4,1.0,1.0,2.0,3,8211.0,0.0,2,4000.0,1
18,7,0,2,1.0,1.0,1.0,3,4817.0,7150.0,1,0.0,1
7,14,0,3,1.0,1.0,2.0,3,5036.0,4000.0,2,3000.0,2
45,1,0,5,1.5,1.0,3.0,3,29997.0,9000.0,4,1500.0,1
49,10,0,4,1.0,1.0,1.0,3,13028.0,8000.0,2,2000.0,2
43,1,0,5,1.5,1.0,2.0,3,22005.0,6000.0,4,2000.0,3
51,7,0,8,1.5,2.0,4.0,3,18502.0,6500.0,5,1500.0,2
33,1,2,12,1.0,2.0,4.0,3,24961.0,10000.0,4,1000.0,2
43,1,0,2,1.0,1.0,2.0,3,12042.0,5000.0,2,0.0,2
45,7,2,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,2
47,1,0,6,1.5,2.0,2.0,3,19049.0,9500.0,4,3500.0,1
33,1,0,2,1.0,1.0,1.0,3,12042.0,5000.0,2,0.0,2
25,1,0,4,2.0,2.0,4.0,3,13028.0,9000.0,4,3000.0,2
47,1,0,6,1.0,3.0,6.0,3,19815.0,2980.0,2,0.0,2
51,1,0,6,1.0,2.0,4.0,3,29997.0,10000.0,6,0.0,1
47,1,0,6,1.5,2.0,2.0,3,22005.0,9500.0,4,3500.0,1
47,1,0,6,1.5,2.0,1.0,3,14998.0,9500.0,4,3500.0,1
47,1,0,4,1.5,1.0,0.0,3,22005.0,9000.0,2,3000.0,1
51,1,0,6,2.0,2.0,4.0,3,29997.0,10000.0,6,0.0,1
51,1,0,6,2.0,2.0,4.0,3,24961.0,12000.0,6,0.0,1
51,1,0,6,2.0,2.0,4.0,3,21020.0,12000.0,6,0.0,1
45,1,0,3,1.0,1.0,2.0,3,10948.0,4500.0,2,2500.0,2
43,1,0,5,1.5,1.0,4.0,3,20034.0,6000.0,4,2000.0,3
42,1,0,4,1.0,0.0,3.0,3,25289.0,7000.0,2,1900.0,2
41,14,0,9,1.0,3.0,7.0,3,17954.0,12650.0,4,3000.0,2
47,14,0,8,1.5,3.0,5.0,3,20034.0,13000.0,4,2600.0,2
45,1,0,3,1.0,1.0,1.0,3,12042.0,1642.0,1,1095.0,3
45,1,0,3,1.0,1.0,1.0,3,12042.0,1642.0,1,1095.0,3
47,1,0,2,1.0,1.0,0.0,3,9853.0,1980.0,2,0.0,2
42,1,0,6,2.0,2.0,6.0,3,8977.0,7000.0,4,1200.0,2
42,1,0,5,2.0,2.0,4.0,3,8977.0,7000.0,4,1200.0,2
42,1,0,3,1.0,1.0,2.0,3,8977.0,4800.0,1,1000.0,2
8,14,0,5,1.0,2.0,0.0,3,12042.0,5000.0,2,2000.0,2
49,1,0,3,1.0,1.0,3.0,3,9962.0,6800.0,2,2000.0,2
49,1,0,3,1.0,1.0,3.0,3,9962.0,6800.0,2,2000.0,2
49,1,0,4,1.0,1.0,0.0,3,8977.0,6500.0,2,1500.0,2
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3
45,1,0,4,1.0,1.0,3.0,3,12042.0,3000.0,4,4000.0,3
43,16,0,5,1.5,2.0,3.0,3,28026.0,10000.0,3,4000.0,2
47,14,2,2,1.0,1.0,1.0,3,5802.0,2000.0,1,0.0,2
45,1,0,3,1.0,1.0,3.0,3,10510.0,3000.0,3,4000.0,3
49,1,0,12,1.5,2.0,4.0,3,20034.0,10000.0,6,1500.0,3
25,14,2,5,2.0,2.0,4.0,3,6021.0,5000.0,1,4980.0,3
43,1,2,3,1.0,1.0,2.0,3,29997.0,8000.0,1,3000.0,1
19,7,2,6,1.0,1.0,5.0,3,13028.0,5000.0,6,0.0,3
45,1,0,4,1.0,2.0,4.0,3,13028.0,0.0,2,2500.0,1
51,1,0,6,1.0,1.0,2.0,3,20034.0,7700.0,2,2000.0,1
45,1,0,9,1.0,2.0,5.0,3,24961.0,0.0,1,0.0,3
49,14,2,6,1.0,1.0,3.0,3,9634.0,0.0,4,1000.0,1
49,14,0,5,1.0,1.0,2.0,3,22005.0,8000.0,4,3000.0,2
49,14,0,5,1.0,1.0,2.0,3,22005.0,8000.0,4,3000.0,2
49,14,0,5,1.0,1.0,4.0,3,20034.0,8000.0,4,3000.0,2
49,14,2,3,1.0,1.0,2.0,3,8758.0,0.0,1,0.0,1
9,14,2,4,1.0,1.0,1.0,3,6021.0,0.0,1,3000.0,1
49,14,2,4,1.0,1.0,2.0,3,9306.0,0.0,1,0.0,1
43,1,2,3,1.0,1.0,2.0,3,12042.0,5000.0,2,3000.0,1
18,1,0,2,1.0,1.0,2.0,3,6788.0,4500.0,1,0.0,1
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,4,1000.0,2
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,4,1000.0,2
51,14,0,5,1.0,2.0,3.0,3,14998.0,5500.0,1,0.0,2
51,14,0,4,1.0,1.0,2.0,3,14998.0,5000.0,3,800.0,1
45,1,0,3,1.0,1.0,2.0,3,15984.0,3480.0,2,2200.0,3
25,1,0,4,1.0,1.0,2.0,3,24961.0,4000.0,4,0.0,1
18,14,0,6,1.5,1.0,4.0,3,14998.0,10000.0,4,2000.0,1
45,1,0,6,1.0,1.0,4.0,3,19815.0,9500.0,4,2000.0,2
51,1,0,5,1.0,2.0,4.0,3,13028.0,8800.0,4,2000.0,3
20,7,2,2,1.0,1.0,1.0,3,5145.0,557.0,1,1400.0,1
51,1,0,7,1.0,2.0,4.0,3,17954.0,7000.0,4,2000.0,1
45,1,2,9,1.0,3.0,3.0,3,24961.0,3500.0,1,4000.0,1
49,1,0,7,1.0,0.0,7.0,3,32843.0,12042.0,6,1095.0,2
47,7,0,3,1.0,1.0,1.0,3,7007.0,1000.0,2,1000.0,2
18,1,0,4,1.0,1.0,3.0,3,17954.0,14000.0,1,0.0,1
